event_date,event_time,event_name,user_pseudo_id,page_url,page_title,session_id,lynote_user_id,device_type,country
20260511,2026-05-11 18:31:42,cancel_sub_reason_view,1859178950.1776600873,https://lynote.ai/zh/pricing,Lynote,,5ec581f76cc35a7783cacaccbdcf7b1f,desktop,China
20260511,2026-05-11 18:31:48,cancel_sub_submit,1859178950.1776600873,https://lynote.ai/zh/pricing,Lynote,,5ec581f76cc35a7783cacaccbdcf7b1f,desktop,China
20260511,2026-05-11 18:31:48,cancel_sub_success,1859178950.1776600873,https://lynote.ai/zh/pricing,Lynote,,5ec581f76cc35a7783cacaccbdcf7b1f,desktop,China
20260511,2026-05-11 05:15:51,cancel_sub_reason_view,23924251.1773418695,https://lynote.ai/zh/pricing,Lynote,,2d233fa0cac5be39a642405eead8d79c,desktop,United Kingdom
20260511,2026-05-11 05:15:51,cancel_sub_submit,23924251.1773418695,https://lynote.ai/zh/pricing,Lynote,,2d233fa0cac5be39a642405eead8d79c,desktop,United Kingdom
20260511,2026-05-11 05:15:51,cancel_sub_success,23924251.1773418695,https://lynote.ai/zh/pricing,Lynote,,2d233fa0cac5be39a642405eead8d79c,desktop,United Kingdom
20260511,2026-05-11 17:37:50,cancel_sub_reason_view,690243251.1778063122,https://lynote.ai/zh/pricing,Lynote,,bc97aa29dffe8cf04e77d7ef092de315,desktop,New Zealand
20260511,2026-05-11 17:37:57,cancel_sub_submit,690243251.1778063122,https://lynote.ai/zh/pricing,Lynote,,bc97aa29dffe8cf04e77d7ef092de315,desktop,New Zealand
20260511,2026-05-11 17:37:57,cancel_sub_success,690243251.1778063122,https://lynote.ai/zh/pricing,Lynote,,bc97aa29dffe8cf04e77d7ef092de315,desktop,New Zealand
20260507,2026-05-07 22:36:21,cancel_sub_reason_view,1927199596.1778163523,https://lynote.ai/zh/settings,Lynote,,4c18682f7a2ec89cbf6fd2d0fef1bbe1,desktop,Australia
20260507,2026-05-07 22:36:21,cancel_sub_submit,1927199596.1778163523,https://lynote.ai/zh/settings,Lynote,,4c18682f7a2ec89cbf6fd2d0fef1bbe1,desktop,Australia
20260507,2026-05-07 22:36:21,cancel_sub_success,1927199596.1778163523,https://lynote.ai/zh/settings,Lynote,,4c18682f7a2ec89cbf6fd2d0fef1bbe1,desktop,Australia
20260507,2026-05-07 21:21:20,cancel_sub_reason_view,1471402925.1778149539,https://lynote.ai/settings,Lynote,,7d6fe962beb15dc27c8bf7378a1101b5,desktop,China
20260507,2026-05-07 21:21:20,cancel_sub_submit,1471402925.1778149539,https://lynote.ai/settings,Lynote,,7d6fe962beb15dc27c8bf7378a1101b5,desktop,China
20260507,2026-05-07 21:21:20,cancel_sub_success,1471402925.1778149539,https://lynote.ai/settings,Lynote,,7d6fe962beb15dc27c8bf7378a1101b5,desktop,China
20260507,2026-05-07 11:57:34,cancel_sub_reason_view,1772089355.1777904523,https://lynote.ai/zh/settings,Lynote,,1bff34b582a9f627fd480c8f6a729cfa,desktop,Australia
20260507,2026-05-07 11:57:34,cancel_sub_submit,1772089355.1777904523,https://lynote.ai/zh/settings,Lynote,,1bff34b582a9f627fd480c8f6a729cfa,desktop,Australia
20260507,2026-05-07 11:57:34,cancel_sub_success,1772089355.1777904523,https://lynote.ai/zh/settings,Lynote,,1bff34b582a9f627fd480c8f6a729cfa,desktop,Australia
20260507,2026-05-07 23:27:47,cancel_sub_reason_view,618774511.1777255054,https://lynote.ai/settings,Lynote,,3e3851d5050d32dcf60cdcae437c32ef,desktop,United States
20260507,2026-05-07 23:27:51,cancel_sub_submit,618774511.1777255054,https://lynote.ai/settings,Lynote,,3e3851d5050d32dcf60cdcae437c32ef,desktop,United States
20260507,2026-05-07 23:27:51,cancel_sub_success,618774511.1777255054,https://lynote.ai/settings,Lynote,,3e3851d5050d32dcf60cdcae437c32ef,desktop,United States
20260507,2026-05-07 03:32:12,cancel_sub_reason_view,1551857193.1778094492,https://lynote.ai/zh/settings,Lynote,,71b5acdca4dc6a08e4e918a3e29541eb,desktop,Singapore
20260507,2026-05-07 03:32:17,cancel_sub_submit,1551857193.1778094492,https://lynote.ai/zh/settings,Lynote,,71b5acdca4dc6a08e4e918a3e29541eb,desktop,Singapore
20260507,2026-05-07 03:32:17,cancel_sub_success,1551857193.1778094492,https://lynote.ai/zh/settings,Lynote,,71b5acdca4dc6a08e4e918a3e29541eb,desktop,Singapore
20260507,2026-05-07 20:28:30,cancel_sub_reason_view,926866912.1777515316,https://lynote.ai/zh/settings,Lynote,,46bfaa19b2adb13f73f3df077ff67992,desktop,United States
20260507,2026-05-07 20:28:30,cancel_sub_submit,926866912.1777515316,https://lynote.ai/zh/settings,Lynote,,46bfaa19b2adb13f73f3df077ff67992,desktop,United States
20260507,2026-05-07 20:28:37,cancel_sub_success,926866912.1777515316,https://lynote.ai/zh/settings,Lynote,,46bfaa19b2adb13f73f3df077ff67992,desktop,United States
20260507,2026-05-07 09:55:05,cancel_sub_reason_view,1879722591.1777560651,https://lynote.ai/zh/settings,Lynote,,552fd6b5fab99e9a1f6f283df9e217ae,desktop,United States
20260507,2026-05-07 09:55:23,cancel_sub_submit,1879722591.1777560651,https://lynote.ai/zh/settings,Lynote,,552fd6b5fab99e9a1f6f283df9e217ae,desktop,United States
20260507,2026-05-07 09:55:23,cancel_sub_success,1879722591.1777560651,https://lynote.ai/zh/settings,Lynote,,552fd6b5fab99e9a1f6f283df9e217ae,desktop,United States
20260507,2026-05-07 17:30:22,cancel_sub_reason_view,63485300.1777534064,https://lynote.ai/zh/settings,Lynote,,fc3ced22d7739fd9a01916e0823057f2,desktop,Australia
20260507,2026-05-07 17:30:29,cancel_sub_submit,63485300.1777534064,https://lynote.ai/zh/settings,Lynote,,fc3ced22d7739fd9a01916e0823057f2,desktop,Australia
